owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
mattermost,mattermost,30624,https://github.com/mattermost/mattermost/pull/30624,server/.golangci.yml;server/channels/jobs/hosted_purchase_screening/worker.go,.github/workflows/api.yml;.github/workflows/codeql-analysis.yml;.github/workflows/e2e-tests-ci-template.yml;.github/workflows/esrupgrade-common.yml;.github/workflows/i18n-ci-template.yml;.github/workflows/mmctl-test-template.yml;.github/workflows/scorecards-analysis.yml;.github/workflows/server-ci-artifacts.yml;.github/workflows/server-ci-report.yml;.github/workflows/server-ci-template.yml;.github/workflows/server-test-template.yml;.github/workflows/tag-public-module.yaml;.gitignore;api/Makefile;api/README.md;api/package.json;api/v4/html/ssr_template.hbs;api/v4/source/audit_logging.yaml;api/v4/source/definitions.yaml;api/v4/source/introduction.yaml;api/v4/source/posts.yaml;api/v4/source/system.yaml;e2e-tests/.ci/server.generate.sh;e2e-tests/.ci/server.prepare.sh;e2e-tests/cypress/tests/integration/channels/accessibility/accessibility_account_settings_spec.js;e2e-tests/cypress/tests/integration/channels/accessibility/accessibility_dropdowns_spec.js;e2e-tests/cypress/tests/integration/channels/account_settings/profile/fullname_truncate_spec.ts;e2e-tests/cypress/tests/integration/channels/account_settings/profile/nickname_spec.ts;e2e-tests/cypress/tests/integration/channels/archived_channel/archived_leave_channel_spec.ts;e2e-tests/cypress/tests/integration/channels/auth_sso/authentication_4_spec.ts;e2e-tests/cypress/tests/integration/channels/bot_accounts/in_lists_2_spec.ts;e2e-tests/cypress/tests/integration/channels/bot_accounts/promote_demote_spec.ts;e2e-tests/cypress/tests/integration/channels/channel/channel_header_modal_spec.js;e2e-tests/cypress/tests/integration/channels/channel/channel_settings_modal_spec.ts;e2e-tests/cypress/tests/integration/channels/channel/channel_settings_spec.ts;e2e-tests/cypress/tests/integration/channels/channel/convert_channel_to_private_spec.ts;e2e-tests/cypress/tests/integration/channels/channel/convert_channel_type_spec.ts;e2e-tests/cypress/tests/integration/channels/channel/leave_and_archive_channel_destructive_spec.ts;e2e-tests/cypress/tests/integration/channels/channel_settings/channel_name_validations_spec.ts;e2e-tests/cypress/tests/integration/channels/collapsed_reply_threads/following_spec.ts;e2e-tests/cypress/tests/integration/channels/collapsed_reply_threads/global_threads_spec.ts;e2e-tests/cypress/tests/integration/channels/collapsed_reply_threads/replies_spec.ts;e2e-tests/cypress/tests/integration/channels/custom_status/custom_status_5_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/accessibility/accessibility_input_fields_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/accessibility/accessibility_modals_dialogs_1_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/accessibility/accessibility_modals_dialogs_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/cloud/billing/notify_admin_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/guest_experience_ui_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/guest_identification_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/guest_identification_ui_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/guest_invitation_ui_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/helpers.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/member_invitation_ui_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/guest_accounts/system_console_guest_access_ui_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/ldap/ldap_guest_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/ldap_group/invite_bot_spec.ts;e2e-tests/cypress/tests/integration/channels/enterprise/permissions/team_permissions_spec.ts;e2e-tests/cypress/tests/integration/channels/keyboard_shortcuts/ctrl_cmd_k_open_channel_from_global_threads_spec.js;e2e-tests/cypress/tests/integration/channels/keyboard_shortcuts/ctrl_cmd_shift_slash/not_open_emoji_picker_spec.js;e2e-tests/cypress/tests/integration/channels/message_forwarding/forward_message_from_public_channel_spec.js;e2e-tests/cypress/tests/integration/channels/messaging/message_reply_spec.js;e2e-tests/cypress/tests/integration/channels/multi_team_and_dm/send_dm_user_no_team_spec.js;e2e-tests/cypress/tests/integration/channels/notifications/browser_tab_notification_2_spec.js;e2e-tests/cypress/tests/integration/channels/onboarding/invalidate_pending_email_invitations_spec.js;e2e-tests/cypress/tests/integration/channels/onboarding/login_page_link_account_creation_spec.js;e2e-tests/cypress/tests/integration/channels/onboarding/use_team_invite_link_to_sign_up_spec.js;e2e-tests/cypress/tests/integration/channels/system_console/environment_spec.js;e2e-tests/cypress/tests/integration/channels/system_console/site_configuration/link_customization_e20_1_spec.js;e2e-tests/cypress/tests/integration/channels/system_console/user_management_not_cloud_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/closed_team_invite_by_email_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/create_a_team_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/helpers.js;e2e-tests/cypress/tests/integration/channels/team_settings/invite_members_backdrop_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/invite_members_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/invite_user_to_closed_team_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/join_closed_team_with_not_allowed_email_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/manage_members_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/remove_team_icon_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/teammates_pagination_spec.js;e2e-tests/cypress/tests/integration/channels/team_settings/teams_spec.js;e2e-tests/cypress/tests/integration/playbooks/channels/run_spec.js;e2e-tests/cypress/tests/support/api/cloud_default_config.json;e2e-tests/cypress/tests/support/api/on_prem_default_config.json;e2e-tests/cypress/tests/support/saml_commands.ts;e2e-tests/cypress/tests/support/ui/sidebar_left.ts;e2e-tests/cypress/tests/support/ui/team.ts;e2e-tests/cypress/tests/support/ui_commands.ts;e2e-tests/playwright/README.md;e2e-tests/playwright/lib/package.json;e2e-tests/playwright/lib/src/global_setup.ts;e2e-tests/playwright/lib/src/server/default_config.ts;e2e-tests/playwright/lib/src/server/index.ts;e2e-tests/playwright/lib/src/server/user.ts;e2e-tests/playwright/lib/src/test_action.ts;e2e-tests/playwright/lib/src/test_fixture.ts;e2e-tests/playwright/lib/src/ui/components/channels/center_view.ts;e2e-tests/playwright/lib/src/ui/components/channels/header.ts;e2e-tests/playwright/lib/src/ui/components/channels/post.ts;e2e-tests/playwright/lib/src/ui/components/channels/profile_modal.ts;e2e-tests/playwright/lib/src/ui/components/channels/settings/configuration_settings.ts;e2e-tests/playwright/lib/src/ui/components/channels/settings/display_settings.ts;e2e-tests/playwright/lib/src/ui/components/channels/settings/settings_modal.ts;e2e-tests/playwright/lib/src/ui/components/channels/sidebar_right.ts;e2e-tests/playwright/lib/src/ui/components/global_header.ts;e2e-tests/playwright/lib/src/ui/components/index.ts;e2e-tests/playwright/lib/src/ui/components/user_account_menu.ts;e2e-tests/playwright/lib/src/ui/pages/channels.ts;e2e-tests/playwright/lib/src/ui/pages/drafts.ts;e2e-tests/playwright/lib/src/ui/pages/scheduled_draft.ts;e2e-tests/playwright/lib/src/util.ts;e2e-tests/playwright/package-lock.json;e2e-tests/playwright/package.json;e2e-tests/playwright/specs/accessibility/channels/intro_channel.spec.ts;e2e-tests/playwright/specs/accessibility/channels/theme_settings.spec.ts;e2e-tests/playwright/specs/functional/channels/account_settings/profile/popover_fields.spec.ts;e2e-tests/playwright/specs/functional/channels/center_view/page_up_down_scroll.spec.ts;e2e-tests/playwright/specs/functional/channels/channel_banner/channel_banner.spec.ts;e2e-tests/playwright/specs/functional/channels/custom_profile_attributes/custom_attributes.spec.ts;e2e-tests/playwright/specs/functional/channels/custom_profile_attributes/helpers.ts;e2e-tests/playwright/specs/functional/channels/custom_profile_attributes/user_settings.spec.ts;e2e-tests/playwright/specs/functional/channels/drafts/drafts_on_deleted_message.spec.ts;e2e-tests/playwright/specs/functional/channels/edit_file_attachments/edit_file_attachment.spec.ts;e2e-tests/playwright/specs/functional/channels/gif_picker/gif_picker_search.spec.ts;e2e-tests/playwright/specs/functional/channels/mentions/multiple_mentions.spec.ts;e2e-tests/playwright/specs/functional/channels/message_priority/standard_priority.spec.ts;e2e-tests/playwright/specs/functional/channels/notifications/notification.spec.ts;e2e-tests/playwright/specs/functional/channels/scheduled_drafts/create_scheduled_draft.spec.ts;e2e-tests/playwright/specs/functional/channels/search/search_box_suggestions.spec.ts;e2e-tests/playwright/specs/functional/channels/settings/notifications/highlight_without_notification.spec.ts;e2e-tests/playwright/specs/functional/channels/sidebar_right/page_up_down_scroll.spec.ts;e2e-tests/playwright/specs/functional/system_console/permissions/team_access.spec.ts;e2e-tests/playwright/specs/functional/system_console/system_users/export_data.spec.ts;e2e-tests/playwright/specs/visual/channels/intro_channel.spec.ts-snapshots/intro-to-channel-as-regular-user-chrome-linux.png;e2e-tests/playwright/specs/visual/channels/intro_channel.spec.ts-snapshots/intro-to-channel-as-regular-user-firefox-linux.png;e2e-tests/playwright/specs/visual/channels/intro_channel.spec.ts-snapshots/intro-to-channel-as-regular-user-ipad-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-chrome-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-error-chrome-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-error-firefox-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-error-ipad-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-firefox-linux.png;e2e-tests/playwright/specs/visual/common/signup_email.spec.ts-snapshots/signup-email-ipad-linux.png;e2e-tests/playwright/utils/utils.ts;server/.golangci.yml;server/Makefile;server/channels/api4/api.go;server/channels/api4/apitestlib.go;server/channels/api4/audit_logging.go;server/channels/api4/bleve.go;server/channels/api4/channel.go;server/channels/api4/channel_bookmark_test.go;server/channels/api4/channel_test.go;server/channels/api4/cluster.go;server/channels/api4/config.go;server/channels/api4/custom_profile_attributes.go;server/channels/api4/custom_profile_attributes_test.go;server/channels/api4/elasticsearch.go;server/channels/api4/license.go;server/channels/api4/license_test.go;server/channels/api4/post.go;server/channels/api4/post_test.go;server/channels/api4/system.go;server/channels/api4/team.go;server/channels/api4/team_guest_test.go;server/channels/api4/team_test.go;server/channels/app/admin.go;server/channels/app/audit.go;server/channels/app/authorization.go;server/channels/app/authorization_test.go;server/channels/app/bot.go;server/channels/app/bot_test.go;server/channels/app/config_test.go;server/channels/app/custom_profile_attributes.go;server/channels/app/custom_profile_attributes_test.go;server/channels/app/export_test.go;server/channels/app/file_bench_test.go;server/channels/app/import_functions.go;server/channels/app/import_functions_test.go;server/channels/app/integration_action.go;server/channels/app/license.go;server/channels/app/platform/cluster_handlers.go;server/channels/app/platform/shared_channel_notifier.go;server/channels/app/plugin_api.go;server/channels/app/plugin_test.go;server/channels/app/post_helpers_test.go;server/channels/app/properties/property_value.go;server/channels/app/slack.go;server/channels/app/webhook_test.go;server/channels/db/migrations/migrations.list;server/channels/db/migrations/mysql/000135_sidebarchannels_categoryid.down.sql;server/channels/db/migrations/mysql/000135_sidebarchannels_categoryid.up.sql;server/channels/db/migrations/postgres/000135_sidebarchannels_categoryid.down.sql;server/channels/db/migrations/postgres/000135_sidebarchannels_categoryid.up.sql;server/channels/jobs/helper_test.go;server/channels/jobs/hosted_purchase_screening/worker.go;server/channels/jobs/jobs.go;server/channels/store/retrylayer/retrylayer.go;server/channels/store/sqlstore/audit_store.go;server/channels/store/sqlstore/channel_member_history_store.go;server/channels/store/sqlstore/channel_store.go;server/channels/store/sqlstore/channel_store_categories.go;server/channels/store/sqlstore/cluster_discovery_store.go;server/channels/store/sqlstore/command_store.go;server/channels/store/sqlstore/command_webhook_store.go;server/channels/store/sqlstore/group_store.go;server/channels/store/sqlstore/job_store.go;server/channels/store/sqlstore/link_metadata_store.go;server/channels/store/sqlstore/notify_admin_store.go;server/channels/store/sqlstore/post_store.go;server/channels/store/sqlstore/preference_store.go;server/channels/store/sqlstore/property_value_store.go;server/channels/store/sqlstore/retention_policy_store.go;server/channels/store/store.go;server/channels/store/storetest/channel_member_history_store.go;server/channels/store/storetest/group_store.go;server/channels/store/storetest/mocks/PropertyValueStore.go;server/channels/store/storetest/post_store.go;server/channels/store/storetest/preference_store.go;server/channels/store/storetest/property_value_store.go;server/channels/store/timerlayer/timerlayer.go;server/channels/utils/license_test.go;server/channels/web/saml.go;server/channels/web/webhook.go;server/channels/wsapi/websocket_handler.go;server/cmd/mmctl/commands/token_e2e_test.go;server/config/client.go;server/config/client_test.go;server/einterfaces/cloud.go;server/einterfaces/ldap.go;server/einterfaces/mocks/CloudInterface.go;server/einterfaces/mocks/LdapInterface.go;server/enterprise/metrics/metrics.go;server/go.mod;server/go.sum;server/i18n/cs.json;server/i18n/da.json;server/i18n/de.json;server/i18n/en-AU.json;server/i18n/en.json;server/i18n/es.json;server/i18n/fi.json;server/i18n/ja.json;server/i18n/lt.json;server/i18n/nb-NO.json;server/i18n/nl.json;server/i18n/pl.json;server/i18n/ru.json;server/i18n/sv.json;server/i18n/tr.json;server/i18n/uk.json;server/i18n/zh-CN.json;server/platform/services/sharedchannel/channelinvite.go;server/platform/services/sharedchannel/channelinvite_test.go;server/platform/services/sharedchannel/service_api.go;server/platform/services/slackimport/slackimport.go;server/platform/services/telemetry/telemetry.go;server/platform/services/upgrader/upgrader.go;server/public/model/channel.go;server/public/model/client4.go;server/public/model/config.go;server/public/model/config_test.go;server/public/model/custom_profile_attributes.go;server/public/model/custom_profile_attributes_test.go;server/public/model/post.go;server/public/model/role.go;server/public/model/session.go;server/public/model/utils.go;server/public/model/utils_test.go;server/tests/custom-schema-cpa.ldif;server/tests/custom-schema-objectID.ldif;server/tests/test-config.json;server/tests/test-data.ldif;webapp/channels/package.json;webapp/channels/src/actions/admin_actions.jsx;webapp/channels/src/actions/views/channel.ts;webapp/channels/src/actions/views/textbox.js;webapp/channels/src/actions/views/threads.ts;webapp/channels/src/actions/websocket_actions.jsx;webapp/channels/src/components/about_build_modal/about_build_modal.test.tsx;webapp/channels/src/components/about_build_modal/about_build_modal.tsx;webapp/channels/src/components/add_groups_to_team_modal/add_groups_to_team_modal.tsx;webapp/channels/src/components/admin_console/admin_definition.tsx;webapp/channels/src/components/admin_console/audit_logging/index.tsx;webapp/channels/src/components/admin_console/billing/billing_subscriptions/contact_sales_card.tsx;webapp/channels/src/components/admin_console/blockable_link/blockable_link.test.tsx;webapp/channels/src/components/admin_console/custom_profile_attributes/custom_profile_attributes.scss;webapp/channels/src/components/admin_console/custom_profile_attributes/custom_profile_attributes.test.tsx;webapp/channels/src/components/admin_console/custom_profile_attributes/custom_profile_attributes.tsx;webapp/channels/src/components/admin_console/file_upload_setting.tsx;webapp/channels/src/components/admin_console/permission_schemes_settings/strings/groups.tsx;webapp/channels/src/components/admin_console/permission_schemes_settings/strings/permissions.tsx;webapp/channels/src/components/admin_console/server_logs/logs.tsx;webapp/channels/src/components/admin_console/server_logs/plain_log_list.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_dot_menu.test.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_dot_menu.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_table.test.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_table.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_type_menu.test.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_type_menu.tsx;webapp/channels/src/components/admin_console/system_properties/user_properties_utils.ts;webapp/channels/src/components/admin_console/system_properties/user_properties_values.scss;webapp/channels/src/components/admin_console/system_properties/user_properties_values.test.tsx
compiler-explorer,infra,1598,https://github.com/compiler-explorer/infra/pull/1598,Makefile;README.md;admin/knockout.simpleGrid.3.0.js;admin/status.css;admin/status.html;admin/status.js;lambda/status.py;lambda/status_test.py;terraform/alb.tf;terraform/lambda.tf;terraform/tg.tf,Makefile;README.md;admin/knockout.simpleGrid.3.0.js;admin/libraries.html;admin/simpleGrid.js;admin/status.css;admin/status.html;admin/status.js;lambda/status.py;lambda/status_test.py;terraform/alb.tf;terraform/lambda.tf;terraform/tg.tf
douvy,btc-tooling,11,https://github.com/douvy/btc-tooling/pull/11,HALVING-COUNTDOWN.md;src/app/api/halving/route.ts;src/app/page.tsx;src/components/bitcoin/HalvingCountdown.tsx;src/hooks/useHalvingData.ts,HALVING-COUNTDOWN.md;src/app/api/halving/route.ts;src/app/page.tsx;src/components/bitcoin/HalvingCountdown.tsx;src/hooks/useHalvingData.ts;vercel.json
Shopify,app_profiler,166,https://github.com/Shopify/app_profiler/pull/166,lib/app_profiler/backend/base_backend.rb;lib/app_profiler/backend/stackprof_backend.rb;lib/app_profiler/backend/vernier_backend.rb;lib/app_profiler/base_profile.rb;test/app_profiler/run_test.rb,lib/app_profiler/backend/base_backend.rb;lib/app_profiler/backend/stackprof_backend.rb;lib/app_profiler/backend/vernier_backend.rb;lib/app_profiler/base_profile.rb;test/app_profiler/run_test.rb
aklinker1,bunv,22,https://github.com/aklinker1/bunv/pull/22,src/vm.zig,src/vm.zig
yumemi-inc,Tart,105,https://github.com/yumemi-inc/Tart/pull/105,tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt,tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt
aklinker1,bunv,17,https://github.com/aklinker1/bunv/pull/17,src/bunv.zig,src/bunv.zig
giselles-ai,giselle,724,https://github.com/giselles-ai/giselle/pull/724,.cursor/rules/design-mode.mdc;.cursor/rules/nodejs.mdc;.cursor/rules/vercel-cli.mdc,.cursor/rules/design-mode.mdc;.cursor/rules/nodejs.mdc;.cursor/rules/vercel-cli.mdc
aklinker1,bunv,24,https://github.com/aklinker1/bunv/pull/24,src/bun.zig;src/bunx.zig;src/utils.zig;src/vm.zig,src/bun.zig;src/bunx.zig;src/utils.zig;src/vm.zig
monarch-initiative,aurelian,66,https://github.com/monarch-initiative/aurelian/pull/66,docs/examples/Perplexity-Example.ipynb;docs/examples/TranscriptionFactors.ipynb;src/aurelian/agents/web/web_tools.py;tests/test_agents/test_web_tools.py,docs/examples/Perplexity-Example.ipynb;docs/examples/TranscriptionFactors.ipynb;src/aurelian/agents/web/web_tools.py;tests/test_agents/test_web_tools.py
giselles-ai,giselle,718,https://github.com/giselles-ai/giselle/pull/718,apps/studio.giselles.ai/package.json;apps/studio.giselles.ai/prepare-font.js;apps/studio.giselles.ai/vendor/fonts/alternative.ts;apps/studio.giselles.ai/vendor/fonts/production.ts,apps/studio.giselles.ai/app/layout.tsx;apps/studio.giselles.ai/package.json;apps/studio.giselles.ai/prepare-font.js;apps/studio.giselles.ai/vendor/fonts/alternative.ts;apps/studio.giselles.ai/vendor/fonts/production.ts
giselles-ai,giselle,742,https://github.com/giselles-ai/giselle/pull/742,apps/studio.giselles.ai/app/github/installed/page.tsx;apps/studio.giselles.ai/packages/lib/github.ts;internal-packages/workflow-designer-ui/src/settings/github-integration/github-integration-setting-form.tsx;packages/integration/src/github/index.ts,apps/studio.giselles.ai/app/github/installed/page.tsx;apps/studio.giselles.ai/packages/lib/github.ts;internal-packages/workflow-designer-ui/src/settings/github-integration/github-integration-setting-form.tsx;packages/integration/src/github/index.ts
coder,coder,17292,https://github.com/coder/coder/pull/17292,.github/workflows/docs-preview-link.yml,.github/workflows/docs-preview-link.yml
mattgodbolt,jsbeeb,476,https://github.com/mattgodbolt/jsbeeb/pull/476,CLAUDE.md;tests/unit/test-utils.js,CLAUDE.md;tests/unit/test-utils.js
giselles-ai,giselle,732,https://github.com/giselles-ai/giselle/pull/732,packages/giselle-engine/src/core/generations/utils.ts,packages/giselle-engine/src/core/generations/utils.ts
modelcontextprotocol,python-sdk,474,https://github.com/modelcontextprotocol/python-sdk/pull/474,src/mcp/client/session.py,src/mcp/client/__main__.py;src/mcp/client/session.py;src/mcp/shared/memory.py;tests/client/test_session.py
yumemi-inc,Tart,102,https://github.com/yumemi-inc/Tart/pull/102,tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt,tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreBuilder.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt
thefrontside,effection,992,https://github.com/thefrontside/effection/pull/992,docs/context.mdx;docs/operations.mdx;docs/processes.mdx;docs/thinking-in-effection.mdx,docs/context.mdx;docs/operations.mdx;docs/processes.mdx;docs/thinking-in-effection.mdx
dbieber,GoNoteGo,93,https://github.com/dbieber/GoNoteGo/pull/93,gonotego/command_center/custom_commands.py;gonotego/settings-server/src/App.tsx;gonotego/settings/server.py;gonotego/uploader/runner.py,gonotego/command_center/custom_commands.py;gonotego/settings-server/src/App.tsx;gonotego/settings/server.py;gonotego/uploader/runner.py
yumemi-inc,Tart,106,https://github.com/yumemi-inc/Tart/pull/106,tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreBuilder.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/CounterUseCaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/LoginUseCaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/TodoUseCaseTest.kt,README.md;gradle/libs.versions.toml;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreBuilder.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreImpl.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StoreScope.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/CounterUseCaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/LoginUseCaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/TodoUseCaseTest.kt
